barrio_code,barrio_name,latitude,longitude,demand_type,id,building_type
83,Penagrande,4481352.24,438221.404,residential,492,yes
83,Penagrande,4481214.037,437434.4856,residential,493,yes
83,Penagrande,4481244.514,437821.3069,residential,494,apartments
83,Penagrande,4481243.051,437695.1991,residential,495,apartments
83,Penagrande,4481270.747,437538.4797,residential,496,apartments
83,Penagrande,4481268.458,437754.7466,residential,497,apartments
83,Penagrande,4481303.232,437831.1652,residential,498,yes
83,Penagrande,4481323.221,437828.9463,residential,499,yes
83,Penagrande,4481389.423,437586.2052,residential,500,yes
83,Penagrande,4481498.132,437602.8781,residential,501,yes
83,Penagrande,4481385.65,438184.6141,residential,502,yes
83,Penagrande,4481391.973,438244.8351,residential,503,yes
83,Penagrande,4481400.104,438296.0977,residential,504,yes
83,Penagrande,4481399.549,438198.849,residential,505,yes
83,Penagrande,4481408.264,438286.809,residential,506,yes
83,Penagrande,4481410.454,438305.25,residential,507,yes
83,Penagrande,4481412.563,438264.5475,residential,508,yes
83,Penagrande,4481415.853,438204.953,residential,509,yes
83,Penagrande,4481414.86,438308.9719,residential,510,yes
83,Penagrande,4481421.477,438260.5897,residential,511,yes
83,Penagrande,4481437.199,438036.6066,residential,512,apartments
83,Penagrande,4481466.186,438183.4644,residential,513,yes
83,Penagrande,4481468.924,438182.262,residential,514,yes
83,Penagrande,4481485.566,437857.5594,residential,515,yes
83,Penagrande,4481480.314,438142.018,residential,516,yes
83,Penagrande,4481480.604,438175.731,residential,517,yes
83,Penagrande,4481490.272,438123.1474,residential,518,yes
83,Penagrande,4481492.901,438162.5709,residential,519,yes
83,Penagrande,4481501.816,438130.262,residential,520,yes
83,Penagrande,4481508.899,438164.0789,residential,521,yes
83,Penagrande,4481506.154,438132.1406,residential,522,yes
83,Penagrande,4481519.68,438167.324,residential,523,yes
83,Penagrande,4481514.102,438131.6896,residential,524,yes
83,Penagrande,4481502.627,438074.9905,residential,525,apartments
83,Penagrande,4481524.423,438180.175,residential,526,yes
83,Penagrande,4481521.801,438140.0384,residential,527,yes
83,Penagrande,4481534.899,438148.3634,residential,528,yes
83,Penagrande,4481529.842,438183.9358,residential,529,yes
83,Penagrande,4481539.264,438145.5574,residential,530,yes
83,Penagrande,4481540.234,438189.5347,residential,531,yes
83,Penagrande,4481324.044,438512.5116,residential,532,yes
83,Penagrande,4481334.414,438439.0148,residential,533,yes
83,Penagrande,4481341.495,438471.1923,residential,534,yes
83,Penagrande,4481341.975,438427.0982,residential,535,yes
83,Penagrande,4481355.991,438459.0662,residential,536,yes
83,Penagrande,4481363.534,438461.3813,residential,537,yes
83,Penagrande,4481375.783,438498.9472,residential,538,yes
83,Penagrande,4481475.152,438501.2185,residential,539,apartments
83,Penagrande,4481487.889,438475.7833,residential,540,apartments
83,Penagrande,4481490.069,438453.8712,residential,541,apartments
83,Penagrande,4481406.964,438381.9315,residential,542,yes
83,Penagrande,4481407.523,438341.5312,residential,543,yes
83,Penagrande,4481415.717,438381.6102,residential,544,yes
83,Penagrande,4481421.419,438339.5991,residential,545,yes
83,Penagrande,4481422.6,438370.5653,residential,546,yes
83,Penagrande,4481430.643,438346.0352,residential,547,yes
83,Penagrande,4481435.212,438371.1394,residential,548,yes
83,Penagrande,4481446.276,438311.1745,residential,549,yes
83,Penagrande,4481438.23,438374.3973,residential,550,yes
83,Penagrande,4481452.442,438316.4004,residential,551,yes
83,Penagrande,4481425.911,438232.7601,residential,552,yes
83,Penagrande,4481421.916,438311.1134,residential,553,yes
83,Penagrande,4481428.799,438269.7952,residential,554,yes
83,Penagrande,4481428.546,438315.2001,residential,555,yes
83,Penagrande,4481440.326,438224.1331,residential,556,yes
83,Penagrande,4481442.476,438274.754,residential,557,yes
83,Penagrande,4481444.83,438243.2639,residential,558,yes
83,Penagrande,4481441.457,438215.5154,residential,559,yes
83,Penagrande,4481440.541,438283.1527,residential,560,yes
83,Penagrande,4481448.291,438232.6406,residential,561,yes
83,Penagrande,4481455.363,438286.551,residential,562,yes
83,Penagrande,4481464.799,438249.7276,residential,563,yes
83,Penagrande,4481461.839,438289.2434,residential,564,yes
83,Penagrande,4481464.784,438237.9996,residential,565,yes
83,Penagrande,4481473.98,438302.9698,residential,566,yes
83,Penagrande,4481473.106,438263.0997,residential,567,yes
83,Penagrande,4481474.46,438295.7166,residential,568,yes
83,Penagrande,4481483.635,438263.0839,residential,569,yes
83,Penagrande,4481487.583,438239.3866,residential,570,yes
83,Penagrande,4481494.516,438267.4362,residential,571,yes
83,Penagrande,4481445.833,438361.1985,residential,572,yes
83,Penagrande,4481459.915,438351.0316,residential,573,yes
83,Penagrande,4481455.893,438321.8146,residential,574,yes
83,Penagrande,4481467.63,438317.7005,residential,575,yes
83,Penagrande,4481485.046,438392.1355,residential,576,yes
83,Penagrande,4481481.989,438386.7963,residential,577,yes
83,Penagrande,4481488.726,438379.515,residential,578,yes
83,Penagrande,4481496.158,438379.0797,residential,579,yes
83,Penagrande,4481495,438367.6069,residential,580,yes
83,Penagrande,4481507.203,438363.3632,residential,581,yes
83,Penagrande,4481493.25,438244.5959,residential,582,yes
83,Penagrande,4481495.395,438311.6098,residential,583,yes
83,Penagrande,4481501.986,438244.5146,residential,584,yes
83,Penagrande,4481502.493,438305.844,residential,585,yes
83,Penagrande,4481513.319,438284.146,residential,586,yes
83,Penagrande,4481515.244,438277.6941,residential,587,yes
83,Penagrande,4481522.09,438258.2175,residential,588,yes
83,Penagrande,4481525.031,438279.5854,residential,589,yes
83,Penagrande,4481537.661,438233.3526,residential,590,yes
83,Penagrande,4481533.406,438266.0127,residential,591,yes
83,Penagrande,4481506.48,438522.2372,residential,592,apartments
83,Penagrande,4481543.507,438482.012,residential,593,apartments
83,Penagrande,4481536.862,438543.641,residential,594,apartments
83,Penagrande,4481543.667,438479.9249,residential,595,apartments
83,Penagrande,4481544.463,438456.3585,residential,596,apartments
83,Penagrande,4481582.977,438516.1342,residential,597,apartments
83,Penagrande,4481587.474,438447.5279,residential,598,apartments
83,Penagrande,4481587.769,438475.5198,residential,599,yes
83,Penagrande,4481584.218,438512.4882,residential,600,apartments
83,Penagrande,4481603.607,438440.0853,residential,601,apartments
83,Penagrande,4481508.628,438353.0562,residential,602,yes
83,Penagrande,4481511.054,438346.8953,residential,603,yes
83,Penagrande,4481514.028,438341.7614,residential,604,yes
83,Penagrande,4481520.186,438327.6971,residential,605,yes
83,Penagrande,4481531.135,438331.9984,residential,606,yes
83,Penagrande,4481560.746,438374.6535,residential,607,church
83,Penagrande,4481577.205,438387.3363,residential,608,kindergarten
83,Penagrande,4481655.399,438319.0536,residential,609,apartments
83,Penagrande,4481676.148,438339.2551,residential,610,apartments
83,Penagrande,4481605.768,438534.9469,residential,611,apartments
83,Penagrande,4481607.995,438525.3909,residential,612,apartments
83,Penagrande,4481625.935,438505.3405,residential,613,apartments
83,Penagrande,4481635.702,438494.6373,residential,614,apartments
83,Penagrande,4481633.493,438541.5011,residential,615,apartments
83,Penagrande,4481646.099,438530.1896,residential,616,apartments
83,Penagrande,4481650.556,438512.7787,residential,617,apartments
83,Penagrande,4481652.752,438454.0382,residential,618,apartments
83,Penagrande,4481684.503,438443.213,residential,619,apartments
83,Penagrande,4481697.797,438465.0385,residential,620,apartments
83,Penagrande,4481608.599,438313.3031,residential,621,apartments
83,Penagrande,4481637.833,438318.215,residential,622,apartments
83,Penagrande,4481641.316,438223.9869,residential,623,apartments
83,Penagrande,4481710.632,438206.0963,residential,624,apartments
83,Penagrande,4481762.692,438309.3698,residential,625,apartments
83,Penagrande,4481578.459,438636.0999,residential,626,apartments
83,Penagrande,4481632.476,438550.6191,residential,627,apartments
83,Penagrande,4481672.151,438567.6491,residential,628,apartments
83,Penagrande,4481689.57,438548.1455,residential,629,apartments
83,Penagrande,4481731.769,438642.6036,residential,630,apartments
83,Penagrande,4481740.445,438586.2977,residential,631,apartments
83,Penagrande,4481740.218,438651.3334,residential,632,apartments
83,Penagrande,4481747.242,438575.7028,residential,633,apartments
83,Penagrande,4481758.575,438561.831,residential,634,apartments
83,Penagrande,4481652.149,438706.5443,residential,635,apartments
83,Penagrande,4481671.704,438719.9173,residential,636,apartments
83,Penagrande,4481685.201,438733.7447,residential,637,apartments
83,Penagrande,4481708.939,438715.6932,residential,638,apartments
83,Penagrande,4481714.859,438724.4594,residential,639,apartments
83,Penagrande,4481739.405,438745.0897,residential,640,apartments
83,Penagrande,4481751.745,438666.7519,residential,641,apartments
83,Penagrande,4481868.321,438846.518,residential,642,residential
83,Penagrande,4481529.795,438294.9914,residential,643,yes
83,Penagrande,4481539.387,438234.2324,residential,644,yes
83,Penagrande,4481539.102,438269.9467,residential,645,yes
83,Penagrande,4481540.012,438287.9228,residential,646,yes
83,Penagrande,4481545.922,438271.1564,residential,647,yes
83,Penagrande,4481549.042,438244.2119,residential,648,yes
83,Penagrande,4481549.296,438215.8544,residential,649,yes
83,Penagrande,4481546.103,438294.6451,residential,650,yes
83,Penagrande,4481563.643,438250.5695,residential,651,yes
83,Penagrande,4481574.039,438253.4926,residential,652,yes
83,Penagrande,4481549.968,438153.4319,residential,653,yes
83,Penagrande,4481598.053,438124.8676,residential,654,apartments
83,Penagrande,4481701.033,437825.3306,residential,655,yes
83,Penagrande,4481708.513,438127.3195,residential,656,kindergarten
83,Penagrande,4481732.841,437880.7141,residential,657,residential
83,Penagrande,4481732.388,438111.9167,residential,658,yes
83,Penagrande,4481747.23,437934.4986,residential,659,apartments
83,Penagrande,4481608.878,437859.4528,residential,660,yes
83,Penagrande,4481802.923,437650.2121,residential,661,house
83,Penagrande,4481803.92,437980.6554,residential,662,residential
83,Penagrande,4481848.9,437912.0963,residential,663,residential
83,Penagrande,4482030.018,438008.3782,residential,664,yes
83,Penagrande,4481691.634,438521.0025,residential,665,apartments
83,Penagrande,4481709.253,438461.7988,residential,666,apartments
83,Penagrande,4481753.483,438538.6183,residential,667,apartments
83,Penagrande,4481765.051,438517.8307,residential,668,apartments
83,Penagrande,4481686.865,438376.3156,residential,669,yes
83,Penagrande,4481762.253,438380.2999,residential,670,apartments
83,Penagrande,4480202.875,439322.3758,residential,671,yes
83,Penagrande,4480228.326,439253.3237,residential,672,yes
83,Penagrande,4480245.672,439321.3241,residential,673,yes
83,Penagrande,4480319.251,439217.8482,residential,674,yes
83,Penagrande,4480278.396,439229.4753,residential,675,apartments
83,Penagrande,4480283.877,439118.3537,residential,676,apartments
83,Penagrande,4480306.36,439167.7749,residential,677,apartments
83,Penagrande,4480317.939,439186.1951,residential,678,apartments
83,Penagrande,4480357.786,439153.3693,residential,679,yes
83,Penagrande,4480361.428,439178.0458,residential,680,yes
83,Penagrande,4480443.612,439114.5674,residential,681,apartments
83,Penagrande,4480450.387,439051.7459,residential,682,yes
83,Penagrande,4480459.809,439113.7237,residential,683,apartments
83,Penagrande,4480368.922,438877.0611,residential,684,apartments
83,Penagrande,4480481.508,438875.2812,residential,685,yes
83,Penagrande,4480334.159,439246.4927,residential,686,yes
83,Penagrande,4480457.882,439271.9722,residential,687,yes
83,Penagrande,4480485.688,439374.1187,residential,688,yes
83,Penagrande,4480479.18,439326.1267,residential,689,apartments
83,Penagrande,4480574.636,439295.329,residential,690,apartments
83,Penagrande,4480603.205,439316.8845,residential,691,apartments
83,Penagrande,4480348.472,438940.3479,residential,692,apartments
83,Penagrande,4480378.92,438891.8669,residential,693,apartments
83,Penagrande,4480396.733,438934.9299,residential,694,apartments
83,Penagrande,4480412.127,438898.7864,residential,695,apartments
83,Penagrande,4480457.025,438925.5568,residential,696,church
83,Penagrande,4480478.175,438957.6366,residential,697,yes
83,Penagrande,4480506.451,438988.6308,residential,698,yes
83,Penagrande,4480521.521,438991.7588,residential,699,yes
83,Penagrande,4480551.201,438974.9362,residential,700,yes
83,Penagrande,4480628.36,439024.9752,residential,701,apartments
83,Penagrande,4480624.404,439316.5455,residential,702,apartments
83,Penagrande,4480656.162,439308.5744,residential,703,apartments
83,Penagrande,4480474.809,438734.3083,residential,704,cabin
83,Penagrande,4480524.111,438724.2492,residential,705,residential
83,Penagrande,4480582.481,438662.867,residential,706,residential
83,Penagrande,4480615.825,438685.3259,residential,707,residential
83,Penagrande,4480431.796,438520.2393,residential,708,apartments
83,Penagrande,4480521.177,438651.3148,residential,709,apartments
83,Penagrande,4480562.449,438594.2694,residential,710,apartments
83,Penagrande,4480678.124,438526.6176,residential,711,yes
83,Penagrande,4480526.303,438754.1023,residential,712,residential
83,Penagrande,4480557.292,438762.2791,residential,713,residential
83,Penagrande,4480615.879,438774.5615,residential,714,apartments
83,Penagrande,4480586.408,438840.4319,residential,715,yes
83,Penagrande,4480638.705,438783.2104,residential,716,apartments
83,Penagrande,4480674.369,438777.9359,residential,717,residential
83,Penagrande,4480684.919,438792.1293,residential,718,residential
83,Penagrande,4480689.129,438820.2139,residential,719,residential
83,Penagrande,4480748.228,438842.3374,residential,720,yes
83,Penagrande,4480612.179,438705.2798,residential,721,residential
83,Penagrande,4480637.565,438705.5125,residential,722,residential
83,Penagrande,4480805.434,438678.5353,residential,723,yes
83,Penagrande,4480807.391,438690.6569,residential,724,yes
83,Penagrande,4480817.963,438727.1544,residential,725,yes
83,Penagrande,4480806.528,438656.2861,residential,726,yes
83,Penagrande,4480821.188,438707.3886,residential,727,yes
83,Penagrande,4480852.904,438688.8027,residential,728,yes
83,Penagrande,4480843.876,438705.1747,residential,729,yes
83,Penagrande,4480852.221,438737.5996,residential,730,yes
83,Penagrande,4480685.611,438536.5558,residential,731,yes
83,Penagrande,4480683.545,438544.1178,residential,732,yes
83,Penagrande,4480705.044,438612.2701,residential,733,yes
83,Penagrande,4480713.948,438548.7648,residential,734,yes
83,Penagrande,4480743.672,438547.5046,residential,735,yes
83,Penagrande,4480733.159,438629.4243,residential,736,yes
83,Penagrande,4480752.602,438548.5028,residential,737,yes
83,Penagrande,4480780.176,438539.604,residential,738,yes
83,Penagrande,4480782.802,438603.3572,residential,739,yes
83,Penagrande,4480775.034,438619.0225,residential,740,yes
83,Penagrande,4480693.848,439300.5394,residential,741,apartments
83,Penagrande,4480738.739,439304.3764,residential,742,apartments
83,Penagrande,4480753.253,439226.2405,residential,743,apartments
83,Penagrande,4480768.58,439281.2321,residential,744,apartments
83,Penagrande,4480872.043,439270.7863,residential,745,apartments
